title,link,address,description,price,sq_ft,date,seller,image,bed,type,lat_lon,lat,lon,nres
Commercial property for sale,https://www.rightmove.co.uk/properties/128522855#/?channel=COM_BUY,"32-34 Westgate, Otley, LS21 3AS","Due to retirement, this mixed residential freehold property is now offered for sale.",360000.0,,,"Keller Williams, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/68k/67620/124286450/67620_EKE220001_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
4 bedroom mixed use for sale,https://www.rightmove.co.uk/properties/127660715#/?channel=COM_BUY,"Richardson Road, Leeds",Mixed Use investment property with development potential comprising retail unit and large 4 bed residential accommodation on Richardson Road just off Osmondthorpe Road.,350000.0,,,"Stoneacre Properties, Chapel Allerton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/43k/42027/124423700/42027_31602144_IMG_00_0000_max_476x317.jpeg,4,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/127660715#/?channel=COM_BUY,"York Road, Leeds",HAIR & BEAUTY SALON Freehold Property and Business for Sale Fabulous fit-out VIEWING IS ESSENTIAL,350000.0,1263,,"Stoneacre Properties, Chapel Allerton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/43k/42027/116406524/42027_31107063_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Shop for sale,https://www.rightmove.co.uk/properties/128051243#/?channel=COM_BUY,"Lower Wortley Road, Wortley, Leeds, West Yorkshire, LS12 ",* POSSIBLE DEVELOPMENT OPPORTUNITY * * DG & CH * * AMPLE PARKING & DOUBLE GARAGE * * WELL APPOINTED LIVING ACCOMMODATION * * PROMINENT POSITION * * INTERNAL VIEWING ADVISED * An ideal opportunity to purchase a Three / Four Bedroom property with retail units. The property is spread over three f...,330000.0,77,,"Kath Wells Estate Agents, Wortley",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/25k/24314/121051715/24314_31349473_IMG_16_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/128051243#/?channel=COM_BUY,"Tong Road, Leeds",Mixed-use investment property located on Tong Road B6154 midway between the Leeds outer Ring Road and Whingate junction and 3 mile from Leeds City Centre. Currently trading as a convenience store with separately accessed first floor residential accommodation. The property is also suitable for man...,320000.0,,,"Stoneacre Properties, Chapel Allerton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/43k/42027/116406566/42027_31107081_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/126445112#/?channel=COM_BUY,"Town Street, Horsforth","Council Tax - A Located in this prominent TOWN STREET location is this, SPACIOUS, FOUR floor property offering to the 1st & 2nd flr a TWO DOUBLE bed., residential apartment & on the ground floor is a SHOP with useful BASEMENT STORAGE & WC. Ideal for INVESTORS or those with aspirations to run ...",300000.0,,,"Hardisty & Co, Horsforth",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/11k/10267/126445112/10267_31750670_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Shop for sale,https://www.rightmove.co.uk/properties/126445112#/?channel=COM_BUY,"Paradise Grove, Horsforth","Council Tax - B EXCITING OPPORTUNITY! MIXED USE RETAIL & RESIDENTIAL PROPERTY! Ideal for investors & SOLD UNDER THE MODERN METHOD OF AUCTION starting at £250,000. Comprises: THREE bed., STONE terrace, & an ADJOINING SHOP FRONT (with 345sq footage). Currently a digital marketing outlet, nicely...",250000.0,,,"Hardisty & Co, Horsforth",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/11k/10267/127324265/10267_31813597_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/127324265#/?channel=COM_BUY,"Southlands, Roundhay","INVESTMENT PROPERTY SOUTHLANDS, ROUNDHAY, LEEDS HIGH END ASSISTED LIVING APARTMENT INVESTMENT OPPORTUNITY. PURCHASE THIS LUXURY APARTMENT AND LET IT BACK TO THE OWNER/CARE PROVIDER, WESTWARD CARE LTD for up to £895.83 pcm, an annual income of £10,750 representing a 5% return! See full...",215000.0,,,"Hardisty & Co, Horsforth",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/11k/10267/121693133/10267_31386471_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Shop for sale,https://www.rightmove.co.uk/properties/127324265#/?channel=COM_BUY,"Harehills Lane, Harehills, LS9","IDEAL INVESTOR. Hogan's is pleased to offer for sale this COMMERCIAL shop unit that is currently tenanted. Must be viewed. Close to all local shops, schools and amenities.",210000.0,,,"Hogan's Estate & Letting Agents, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/57k/56106/106011761/56106_2600321_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/121693133#/?channel=COM_BUY,"Southlands, Roundhay","INVESTMENT PROPERTY SOUTHLANDS, ROUNDHAY, LEEDS HIGH END ASSISTED LIVING APARTMENT INVESTMENT OPPORTUNITY. PURCHASE THIS LUXURY APARTMENT AND LET IT BACK TO THE OWNER/CARE PROVIDER, WESTWARD CARE LTD for up to £835 pcm, an annual income of £10,020 representing a 5% return! See full de...",199950.0,,,"Hardisty & Co, Horsforth",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/11k/10267/121692398/10267_31386398_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/121693133#/?channel=COM_BUY,"LOT 1  Woodacre Lane, Bardsey LS17 9DF","One parcel of agricultural land on the edge of the village of Bardsey. LOT 1 22.25 ACRES - FOR SALE BY INFORMAL TENDER -
Closing date for tenders 12noon 24th November 2022 (Tender forms available from the Selling Agents upon request)
Viewing: on foot in daylight hours with these particulars ",190000.0,969210,,,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/56k/55457/128340887/55457_101606003015_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Residential development for sale,https://www.rightmove.co.uk/properties/106011761#/?channel=COM_BUY,"St John Ambulance Building, Gay Lane, Otley, West Yorkshire LS21 1BR","Auction Sale - 04/10/2022 A well located detached single story building with a GIA of approximately 1,150 sq ft and further potential, subject to consents. Vacant.By Order of St John Ambulance.",185000.0,,,"Savills, National Auctions",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/81k/80881/127231625/80881_97-98_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/106011761#/?channel=COM_BUY,"LOT 2 WOODACRE LANE, BARDSEY LS17 9DF",One parcel of agricultural land on the edge of the village of Bardsey. LOT 2 - 27.82 ACRES - FOR SALE BY INFORMAL TENDER Closing date for tenders 12noon 24th November 2022 (Tender forms available from the Selling Agents upon request) Viewing: on foot in daylight hours with these particulars ,160000.0,1211839,,,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/56k/55457/128340890/55457_101606003016_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/121692398#/?channel=COM_BUY,"York Road, Leeds, LS9",Opportunity to purchase a ground floor retail unit with a self contained first floor flat above. VIEWINGS NOW BEING BOOKED,150000.0,786,,"Shaun Mellor Property, Morley",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/49k/48819/128519270/48819_1369_ONEO_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Mixed use for sale,https://www.rightmove.co.uk/properties/121692398#/?channel=COM_BUY,"York Road, Leeds",* * * Attention Investors * * * 3 storey accommodation mixed-use property approximately 2 miles east of Leeds City Centre and accessed from Ivy Mount with excellent bus links to the city via York Road (A64). The area is a mix of commercial and residential with multiple local retai...,149950.0,,,"Stoneacre Properties, Chapel Allerton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/43k/42027/126307172/42027_31734238_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/128340887#/?channel=COM_BUY,"Land To The Rear of Ascot Road, Kippax",Land with planning for a 3 Bedroom Detached Bungalow ,130000.0,,,"Bradleys Real Estate, Pontefract",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/81k/80190/85598988/80190_7aAs_IMG_03_0000_max_476x317.png,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/128340887#/?channel=COM_BUY,"Land off Selby Road, Garforth","A fantastic opportunity to acquire this attractive plot positioned on Selby Road, Garforth. Please note there is no planning permission on this land. Call Tudor Sales & Lettings today for more information or to arrange a site visit. 0.25 Acres",100000.0,,,"Tudor Sales & Lettings, Garforth",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/45k/44901/96586360/44901_tudor_2588_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/127231625#/?channel=COM_BUY,"Woodlands on the edge of Horsforth at Moseley Beck, Leeds, West Yorkshire, LS16","Property Ref: 10987 LOCATION A small plot of woodlands on the edge of the desirable town of Horsforth in Leeds, ...",89000.0,,,"99Home LTD, Covering Nationwide",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/177k/176603/128343311/176603_10987_EAF_102973_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/127231625#/?channel=COM_BUY,"Woodlands Drive, Leeds, West Yorkshire, BD10",Excellent opportunity to purchase approx 0.8 acre of land in the highly sort after area of Woodlands Drive BD10 ,60000.0,34848,,"Barney Estates and Auctioneers, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/131k/130351/128626550/130351_WoodlandsAcre_IMG_07_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/128340890#/?channel=COM_BUY,"Stratford Street, Leeds",BUSINESS SALE: This is an excellent and very rare business opportunity. The business is currently running as a Convenience store It occupies a highly prominent corner position on a very busy road at the heart of this densely populated residential area. Quality footfall due to location. Full ...,35000.0,,,"Castle Dwellings Ltd, Castleford",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/68k/67327/128381798/67327_31895275_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/128340890#/?channel=COM_BUY,"Harehills Lane, Leeds",Lease disposal available for a fantastic shop. ** RENT £1000 PCM ** This is an excellent and very rare business opportunity. The business is currently running as a Newsagents and Off License. It occupies an amazing plot on a very busy main road location and within a highly populated residential...,30000.0,,,"Castle Dwellings Ltd, Castleford",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/68k/67327/127119200/67327_31798934_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/128519270#/?channel=COM_BUY,"Land at Woodlands Drive, Leeds, West Yorkshire, BD10","Barney Estates and Auctioneers are delighted to bring to the market land in Woodlands Drive, Leeds.",20000.0,,,"Barney Estates and Auctioneers, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/131k/130351/127050155/130351_leedsrelaunchaa_IMG_12_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/128519270#/?channel=COM_BUY,"Woodlands Drive, Apperley Bridge, Bradford","Hunters are delighted to bring to the market land off Woodlands Drive, Rawdon, Bradford, Leeds BD10 0PP The land includes it's own gated entrance and fencing around the perimeter, featuring stunning far reaching views. The land is surrounded by dwellings nearby in a prestige area on the ...",20000.0,,,"Hunters, Yeadon",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/93k/92822/127211990/92822_31805064_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/126307172#/?channel=COM_BUY,"Land between 15 & 17 Kepler Grove and 16 & 18 Kepler Mount, Harehills, Leeds, West Yorkshire LS8 5EL",Auction Sale - 08/11/2022 A freehold rectangular shaped site with potential in very convenient location close to St James's University Hospital.,5000.0,,,"Savills, National Auctions",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/81k/80881/128598575/80881_98-182_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/126307172#/?channel=COM_BUY,"Land between 18 & 20 Kepler Terrace and 17 & 19 Kepler Mount, Harehills, Leeds, West Yorkshire LS8 5EH",Auction Sale - 08/11/2022 A freehold rectangular shaped site with potential in very convenient location close to St James's University Hospital ,5000.0,,,"Savills, National Auctions",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/81k/80881/128598539/80881_98-183_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/85598988#/?channel=COM_BUY,"Land between 21 & 23 Kepler Grove and 22 & 24 Kepler Mount, Harehills, Leeds, West Yorkshire LS8 5EL",Auction Sale - 08/11/2022 A freehold rectangular shaped site with potential in very convenient location close to St James's University Hospital - Vacant,2000.0,,,"Savills, National Auctions",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/81k/80881/128425979/80881_98-184_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/85598988#/?channel=COM_BUY,"Land between 23 & 25 Kepler Mount and 24 & 26 Kepler Terrace Harehills, Leeds, West Yorkshire LS8 5EL",Auction Sale - 08/11/2022 A freehold rectangular shaped site with potential in very convenient location close to St James's University Hospital - Vacant,2000.0,,,"Savills, National Auctions",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/81k/80881/128425961/80881_98-185_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/96586360#/?channel=COM_BUY,"Land between 5 & 7 Kepler Mount and 6 & 8 Kepler Terrace, Harehills, Leeds, West Yorkshire LS8 5EN",Auction Sale - 08/11/2022 A freehold rectangular shaped site with potential in very convenient location close to St James's University Hospital - Vacant,2000.0,,,"Savills, National Auctions",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/81k/80881/128426060/80881_98-187_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/96586360#/?channel=COM_BUY,"Wetherby Road, LS14",FOR REFURBISHMENT - 4 BEDROOM FARMHOUSE & LODGE HOUSE PLANNING CONSENT FOR PROSPECTIVE LIVERY YARD & ABOUT 70 ACRES OF GRASSLAND IN TOTAL,,,,"Bartles Ltd, Tadcaster",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/26k/25185/104874476/25185_BC347_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
