title,link,address,description,price,sq_ft,date,seller,image,bed,type,lat_lon,lat,lon,nres
Cafe for sale,https://www.rightmove.co.uk/properties/88309652#/?channel=COM_BUY,"1221, Greater Manchester","This is a fantastic opportunity to take on a very popular diner and ice-cream parlour which is centrally situated in Manchester. Since 2015, the diner has been offering a varied menu of American diner-style dishes as well as a broad selection of homemade ice-creams. The business has grown a la...",120000.0,,,"Intelligent Business Partners Ltd, National",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/68k/67275/127227830/67275_67275-R06718_IMG_00_0000_max_476x317.png,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Cafe for sale,https://www.rightmove.co.uk/properties/127784555#/?channel=COM_BUY,"77 Dale Street, ","The business for sale is an extremely popular licensed café and deli situated a stones through away from Manchester Piccadilly station. First established in 2011, the business has quickly built a fantastic reputation in the local area – boasting numerous positive reviews across Google, Tripad...",99950.0,,,"Intelligent Business Partners Ltd, National",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/68k/67275/122146850/67275_67275-INT1970_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Cafe for sale,https://www.rightmove.co.uk/properties/127784555#/?channel=COM_BUY,"Stockport, Cheshire, SK5",Highly respected Cake Shop business for sale,84995.0,,,"Hilton Smythe, Bolton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/151k/150767/111066926/150767_B06315_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Hairdresser / barber shop for sale,https://www.rightmove.co.uk/properties/124265525#/?channel=COM_BUY,"Beauty, Therapy & Tanning, Greater Manchester","BEAUTY STUDIO Trendy and Chic Manchester Suburb
Ideal Location
Lots of Demand for Beauty Treatments
Appointment Book Filled Weeks in Advance
Prominent Brand and Social Media Presence
Weekly Turnover circa £3,000 to £4,000
REF 588515. Business £65,000
Manchester",65000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/127079801/153122_588515_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Post office for sale,https://www.rightmove.co.uk/properties/124265525#/?channel=COM_BUY,"Post Offices, Greater Manchester","MAINS POST OFFICE
Densely Populated District
Potential to Expand Retail Sales
Low Overheads and Rental Income
Genuine Reason For Sale
Post Office Remuneration circa £50,000 per annum Weekly Turnover £300 to £400
REF 588586. Business £65,000
Manchester ",65000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/128012078/153122_588586_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Hospitality for sale,https://www.rightmove.co.uk/properties/126808709#/?channel=COM_BUY,"395 Manchester Road, Greater Manchester","This is a unique opportunity to acquire a popular bakery and sandwich shop, which sells a wide variety of freshly baked goods and has an ideal location in Droylsden, Manchester. The business was first established in 2020 and since then, the business has continued to grow, whilst also attracti...",59950.0,,,"Intelligent Business Partners Ltd, National",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/68k/67275/119814680/67275_67275-R08227_IMG_12_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Land for sale,https://www.rightmove.co.uk/properties/126808709#/?channel=COM_BUY,"Land and Former Garages to North West of, Shakespeare Crescent, Eccles, Greater Manchester M30 0PB",This property remains available and open to offers following the auction on 29 September 2022. Please contact the auctioneers on for further details.,59000.0,,,"SDL Property Auctions - Commercial, Nationwide",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/231k/230138/126211907/230138_202204051646sq_87eq_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Land for sale,https://www.rightmove.co.uk/properties/125716874#/?channel=COM_BUY,"Walker Road, Chadderton, Oldham, Lancashire, OL9",Situated in a popular residential location sits this Freehold irregular rectangular shaped parcel of development land registered under title number MAN51867.,55000.0,,,"Alan Kirkham, Chadderton Office",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/230k/229673/128475215/229673_233_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Shop for sale,https://www.rightmove.co.uk/properties/125716874#/?channel=COM_BUY,"Manchester,   Greater Manchester , M18",Well Established Butchers For Sale,55000.0,,,"Hilton Smythe, Bolton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/151k/150767/112010156/150767_B06375_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Hairdresser / barber shop for sale,https://www.rightmove.co.uk/properties/127163240#/?channel=COM_BUY,"Salford, Lancashire, M6",Well Established Hair Salon For Sale,50000.0,,,"Hilton Smythe, Bolton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/151k/150767/120470156/150767_B06780_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/127163240#/?channel=COM_BUY,"496B Wilbraham Road, Chorlton, Manchester, M21 9AS",Leasehold for sale- Café/restaurant in the centre of Chorlton,50000.0,935,,"Sixteen Real Estate, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/206k/205655/125703209/205655_111172-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Shop for sale,https://www.rightmove.co.uk/properties/127227830#/?channel=COM_BUY,"Trafford Centre, Greater Manchester","The business for sale is a specialist printing company with in a prime location in the Trafford Centre in Manchester. Established in 2013, the business offers a sophisticated, personalised printing solution on a range of products. Able to print their customers' images on to just about anything...",50000.0,,,"Intelligent Business Partners Ltd, National",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/68k/67275/119816090/67275_67275-R07784_IMG_02_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Land for sale,https://www.rightmove.co.uk/properties/127227830#/?channel=COM_BUY,"Land Adjacent 11 Walter Street, Prestwich, Manchester, Lancashire, M25","GUIDE PRICE £40,000-£50,000 FOR SALE BY AUCTION on 7 DECEMBER 2022 at commencing at 10:00 prompt. ",40000.0,,,"PUGH & COMPANY LIMITED, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/185k/184055/128702174/184055_55628_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Land for sale,https://www.rightmove.co.uk/properties/127562192#/?channel=COM_BUY,"Plot of Land, 310 Ashton New Road, Manchester M11 3HY",PLOT OF LAND APPROXIMATELY 0.02 ACRES - Online Auction 9th to 10th November 2022,20000.0,,,"Auction House North West, Commercial",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/166k/165644/127562192/165644_202209291621sq_6sst_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Mixed use for sale,https://www.rightmove.co.uk/properties/127562192#/?channel=COM_BUY,"Chorlton Shopping Centre, Wilbraham Road, Manchester, North West, M21 9BU","Tameside Metropolitan Borough Council, as the administering authority of Greater Manchester Pension Fund (GMPF) own Chorlton Shopping Centre. The buildings are considered to have reached the end of their economic lives, with the accommodation no longer being suitable for modern occupier require...",,139392,,"Avison Young (UK) Limited, Land & Development",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/235k/234032/85539357/234032_111054FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Office for sale,https://www.rightmove.co.uk/properties/85539357#/?channel=COM_BUY,"481 Chester Road, Old Trafford, Manchester, Greater Manchester",The property comprises a substantial Victorian terrace office building of brick construction beneath a pitched slate roof. The accommodation is arranged over three floors plus basement and currently provides good quality office accommodation. The property has a secure yard to the rear for stor...,,1816,,"Roger Hannah Ltd, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/95k/94751/124158509/94751_2792FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Office for sale,https://www.rightmove.co.uk/properties/85539357#/?channel=COM_BUY,"Watson Street, Manchester, Greater Manchester, M3 4EF",A contemporary refurbishment. The offering on Watson Street gives an excellent opportunity for an occupier to acquire modern office space with their own front door in a truly central location with a number of amenities on your doorstep .,,3890,,"OBI PROPERTY LIMITED, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/64k/63162/112352726/63162_WatsonStreet_IMG_02_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Office for sale,https://www.rightmove.co.uk/properties/124158509#/?channel=COM_BUY,"Solutions House, Yew Street, Stockport, Cheshire, SK4","For Sale (May Let) high quality, self contained office building Solutions House comprises a modern two-storey detached office building, totalling 11,977 sq ft, set within a secured site. The property benefits from the following key specification: • Air conditioning with LED lighting
• Raised ...",,11955,,"Knight Frank, Manchester - Commercial",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/156k/155513/127080614/155513_MCC012246108_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Land for sale,https://www.rightmove.co.uk/properties/124158509#/?channel=COM_BUY,1  Trafford Wharf Road  MANCHESTER  M17 1BY  United Kingdom,"UNDER OFFER | PRIME c.2.23 ACRE SITE CONTAINING c.31,500 SQ FT HQ OFFICE BUILDING",,97139,,"Colliers, Manchester (Office)",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/171k/170009/90735910/170009_a032400000YrUeaAAF_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Commercial property for sale,https://www.rightmove.co.uk/properties/112352726#/?channel=COM_BUY,"Unit 2, 64 Shudehill, Manchester, Greater Manchester, M4 4AA","The property comprises a ground floor retail/office premises within a larger, mixed use building which we understand was constructed in circa 2007. The specification is as follows: -	Full height double glazed frontage (6m width)
-	Internal motorised security shutter
-	Carpeted floor
-	Accessible...",,703,,"W T Gunson, Manchester - BPG",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96044/127964672/96044_1264FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Shop for sale,https://www.rightmove.co.uk/properties/112352726#/?channel=COM_BUY,"MAGAZINE PUBLISHER SPECIALISING IN SOUTH ASIAN MATERNITY & NURSING WEAR, Eccles, Manchester","BASED IN MANCHESTER
Sells South Asian style maternity and nursing clothing and has its own pregnancy and parenting magazine aimed at the target market.
The Registered trademark for the company name is owned by the company
Extensive room for growth.
Home-based operations, fully relocatable. An id...",,,,"Knightsbridge Business Sales Limited, Bolton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/91k/90616/85400748/90616_161795_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Office for sale,https://www.rightmove.co.uk/properties/127080614#/?channel=COM_BUY,"3 King Street, Manchester, Greater Manchester,","The property comprises a detached office building which offers space arranged over three floors, featuring a mixture of open plan and meeting room space, and;
Air Conditioning
Suspended Ceilings
Raised Access Floors
Led Lighting
4 Car Parking Spaces
Self Contained	Superfast Internet Connection
Dd...",,2568,,"Roger Hannah Ltd, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/95k/94751/125760800/94751_2752FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Light industrial for sale,https://www.rightmove.co.uk/properties/127080614#/?channel=COM_BUY,"Q17, Crossley Road, Heaton Chapel, Stockport, SK4 5BB",Coming Soon - High Quality Industrial / Warehouse Unit,,17080,,"Savills, Manchester Industrial",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/215k/214118/117155078/214118_85390-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Light industrial for sale,https://www.rightmove.co.uk/properties/90735910#/?channel=COM_BUY,"Trafford Park Road, Trafford Park, Manchester, M17 1HG","Cleared, secure and level site, suitable for open storage.",,50530,,"Savills, Manchester Industrial",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/215k/214118/124810724/214118_108754-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Mixed use for sale,https://www.rightmove.co.uk/properties/90735910#/?channel=COM_BUY,"Former Trafford GMP Headquarters White City Way, Old Trafford, Manchester","The Greater Manchester Combined Authority (GMCA) and Trafford Council are seeking a Joint Venture Partner to bring forward a key, mixed-use development site.",,383328,,"Savills, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/165k/164159/125440430/164159_AE4EACA2-6D01-4798-A98B-3908910208C0_IMG_00_0004_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Commercial property for sale,https://www.rightmove.co.uk/properties/127964672#/?channel=COM_BUY,"A HIGHLY REPUTABLE BABY AND FAMILY PHOTOGRAPHY BUSINESS, Manchester","Manchester.
Turnover of £95,000.
Specialises in newborn, baby, and maternity photography, also offering cake smash and family sessions.
With a focus on providing unique images and an exceptional service, the company benefits from over 140 backdrops and a vast array of props.
Experiences a h...",,,,"Knightsbridge Business Sales Limited, Bolton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/91k/90616/85538760/90616_163260_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Office for sale,https://www.rightmove.co.uk/properties/127964672#/?channel=COM_BUY,"Bowsall House, 3 King Street, Salford, Greater Manchester, M3 7DG","The property comprises a detached office building which offers space arranged over three floors, featuring a mixture of open plan and meeting room space, and; Air Conditioning Suspended Ceilings Raised Access Floors LED Lighting 4 Car Parking Spaces Self ContainedSuperfast Internet C...",,2568,,"W T Gunson, Manchester - BPG",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96044/125368031/96044_1240FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Storage for sale,https://www.rightmove.co.uk/properties/85400748#/?channel=COM_BUY,"Open Storage, Ashton Old Road, Ardwick, Manchester, M12 6LB","Cleared, secure and level site, suitable for open storage, immediately available.",,152460,,"Savills, Manchester Industrial",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/215k/214118/103034147/214118_56044-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Light industrial for sale,https://www.rightmove.co.uk/properties/85400748#/?channel=COM_BUY,"Unit 5, Orion Trade Estate, Trafford Park",FOR SALE - Industrial Unit With Quality Offices ,,24294,,"CBRE LTD, Manchester Industrial",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/98k/97498/119685794/97498_Orion5_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Industrial development for sale,https://www.rightmove.co.uk/properties/125760800#/?channel=COM_BUY,"Crumpsall Vale, Blackley, Manchester, M9 8GQ","FOR SALE - REDEVELOPMENT OPPORTUNITY - APPROX 7.85 ACRES INCLUDING A 64,634 SQ FT FORMER DATA CENTRE",,341946,,"CBRE LTD, Manchester Industrial",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/98k/97498/123753725/97498_CrumpsallValeManchester_IMG_03_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Land for sale,https://www.rightmove.co.uk/properties/125760800#/?channel=COM_BUY,"Langley Road, Manchester",DEVELOPMENT SITE TOTALLING 3.8 ACRES OR THEREABOUTS* PLOT 1 LEASEHOLD 830 YEARS REMAINING 2.8 ACRES* MULTIPLE ACCESS POINTS*FRONTING THE RIVER IRWELL*WELL PLACED FOR MOTORWAY AND TRANSPORT NETWORKS,3500000.0,165528,,"Smaart Move, Wilmslow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/241k/240326/121720481/240326_103626000076_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Land for sale,https://www.rightmove.co.uk/properties/117155078#/?channel=COM_BUY,"Old Market Street, Manchester",PRIME POTENTIAL DEVELOPMENT SITE*CIRCA 0.5 ACRES*LAPSED PLANNING CONSENT FOR 32 APARTMENTS ref 077553/FO/2005/N1* LAPSED PLANNING ALSO FOR 9 FOUR BEDROOM TERRACE HOUSES ref 100359/FO/2012/N1*EASY ACCESS TO M60 MOTORWAY NETWORKS*,1500000.0,21780,,"Smaart Move, Wilmslow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/241k/240326/85551468/240326_103626000151_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Leisure facility for sale,https://www.rightmove.co.uk/properties/117155078#/?channel=COM_BUY,"Wellington Road, Manchester, Greater Manchester, M30","CLUB/ LEISURE OPPORTUNITY POTENTIAL DEVELOPMENT SITE (subject to planning consent) 0.28 acres (5,962 sq ft).This property comprises a semi-detached two storey commercial building with off-road parking. The property also benefits from a single garage with a spacious 3 bedroom self-contained flat. ",950000.0,5962,,"Oakwood Valuation Surveyors, Altrincham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/32k/31055/125213777/31055_OVS1270_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Commercial property for sale,https://www.rightmove.co.uk/properties/124810724#/?channel=COM_BUY,"Bury New Road, Prestwich, Manchester","Prime Prestwich commercial and residential mixed use unit for sale. 126 Bury New Road, M25 0AA. Ideal opportunity for an investor. Over 4800sq ft plus external car parking.",,,,"Jennie Platt, Prestwich",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/109k/108095/127243454/108095_3518_JENN_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Land for sale,https://www.rightmove.co.uk/properties/124810724#/?channel=COM_BUY,"Boat Lane, Northernden, Manchester, M22","FLAT LAND OPPORTUNITY FOR SALE Unique opportunity to create five New Home dwellings with full planning permission granted, set in prime location. Planning Application 124890/fo/2019 Plot No. Ground - - First - - Second 1 68 5...",850000.0,,,"Philip James Kennedy, Heaton Moor",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/8k/7571/127207139/7571_HMS220643_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Commercial development for sale,https://www.rightmove.co.uk/properties/125440430#/?channel=COM_BUY,"Every Street, Manchester, M4","A Freehold former church building believed to have been originally constructed in the 1840's and occupying a well proportioned site *PLEASE SEE THE ORDNANCE SURVEY EXTRACT BELOW)THE BUILDING IS OFFERED WITH FULL VACANT POSSESSION AND IS CONSIDERED AN IDEAL DEVELOPMENT OPPORTUNITY,WITH P...",750000.0,,,"Home Counties, Potters Bar",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/143k/142904/79972137/142904_20389751_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Pub for sale,https://www.rightmove.co.uk/properties/125440430#/?channel=COM_BUY,"Wellington Road North, Stockport, Cheshire, SK4",*** LARGE PUB BULDING WITH PRIVATE PARKING *** THREE STOREY PREMISE *** FURTHER DEVELOPMENT POTENTIAL STPP *** PREVIOUSLY AN ESTABLISHED PUB/BAR *** FEW MINUTES FROM STOCKPORT TOWN CENTRE *** EXCELLENT TRANSPORT NETWORK *** PRIMARY COMMUTER ROUTE *** GOOD FOOTFALL *** AVAILABLE NOW *** ,675000.0,,,"Lancashire Properties, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/124k/123907/123822668/123907_CS0132_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Plot for sale,https://www.rightmove.co.uk/properties/109467701#/?channel=COM_BUY,"Princess Street, Manchester",An exciting redevelopment project fronting onto Princess Street with the rear overlooking the River Medlock. The site is an excellent location and ideal for residential redevelopment. The designs drawn up are for a twenty two storey residential tower block which is situated between the former Fa...,600000.0,,,"Main & Main, Heald Green",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/21k/20816/109467701/20816_30759004_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Commercial property for sale,https://www.rightmove.co.uk/properties/109467701#/?channel=COM_BUY,"Bury New Road, Salford","At just over 4800sqft this three-storey, end-terrace building is set on a retail parade with frontage onto Bury New Road at the junction with Northumberland Street. In such a prominent location and with excellent public transport links, the property would be suitable for a variety of uses, su...",600000.0,,,"Melissa Berry Sales & Lettings, Prestwich",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/119k/118120/85945431/118120_11756011_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
