title,link,address,description,price,sq_ft,date,seller,image,bed,type,lat_lon,lat,lon,nres
Pub for sale,https://www.rightmove.co.uk/properties/121730720#/?channel=COM_BUY,"Queens Hotel Knowlesley Road, Bootle, L20 4NR",Prominent Public House Fronting the Busy A566 Within Densely Populated Residential Area of Bootle,295000.0,,,"Everard Cole Ltd, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/230k/229961/115443491/229961_a9d4f3f9-3135-45a7-b4a8-0de3f614905f_IMG_01_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Pub for sale,https://www.rightmove.co.uk/properties/121730720#/?channel=COM_BUY,"Picton Road, Liverpool, Merseyside, L15",MERSEYSIDE - POPULAR PUB IN PROMINENT HIGH STREET POSITION,295000.0,,,"Sidney Phillips Limited, North West",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/224k/223103/126855386/223103_91099_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Commercial property for sale,https://www.rightmove.co.uk/properties/120743273#/?channel=COM_BUY,"50-52 Bridge Road, Litherland, Liverpool, Merseyside, L21","The fully let mixed use investment property comprises, internally, a ground floor opened up to provide a suite of self contained, open plan offices. There are separate services, kitchen and WC facilities. Throughout are surface mounted CAT2 lighting units and gas fired central heating. Externa...",285000.0,3374,,"Fitton Estates.com, Southport",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/204k/203123/74447400/203123_1603_IMG_01_0000_max_476x317.jpg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Pub for sale,https://www.rightmove.co.uk/properties/120743273#/?channel=COM_BUY,"Knowsley Road, Bootle, Merseyside, L20",MERSEYSIDE - PUBLIC HOUSE CLOSE TO LIVERPOOL DOCKS,275000.0,,,"Sidney Phillips Limited, North West",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/224k/223103/117810851/223103_91554_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Bar / nightclub for sale,https://www.rightmove.co.uk/properties/125751905#/?channel=COM_BUY,"7 Church Road, Merseyside","The business for sale is an exciting social club in the busy city of Liverpool, which offers a friendly and professional service to clients. Since establishment in 1908, this business has gone from strength to strength and now has a large and reliable client base of repeat customers. Known loc...",275000.0,,,"Intelligent Business Partners Ltd, National",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/68k/67275/119816636/67275_67275-R07393_IMG_02_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Office for sale,https://www.rightmove.co.uk/properties/125751905#/?channel=COM_BUY,"Chapel Avenue, Liverpool", This property FOR SALE is located at the junction of Walton Vale and Chapel Avenue in Aintree. Located approximately 4 miles north of Liverpool and 10 miles west of St Helens. Occupying the corner location and within the immediately vicinity of popular local and regional operators. The pro...,250000.0,,,"LYONS ESTATES, Merseyside",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/240k/239237/128697005/239237_11193145_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Hotel for sale,https://www.rightmove.co.uk/properties/125425694#/?channel=COM_BUY,"14-20 Stanley Street, Liverpool, Merseyside, L1 6AF","The subject property will comprise the refurbishment of two adjoining buildings, 14 to 16 and 18 to 20 Stanley Street. 14 to 16 Stanley Street The property comprises lower ground floor retail and partially stripped out office accommodation on upper ground, first to third floors. 18 to 20 Sta...",,10913,,"Eddisons Commercial Limited, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/185k/184034/120956795/184034_3005668FH_IMG_06_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/125425694#/?channel=COM_BUY,"139 Hillfoot Road, Liverpool, Merseyside, L25","Very prominently located at the junction of Hill Foot Avenue and Speke Road - Arguably one of the more prime pitches in the town - Laid over ground, basement, first and second floors - freehold sale - a great redevelopment opportunity - would lend itself to a range of uses - subject to planning ",250000.0,3020,,"BARKER PROUDLOVE LIMITED, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/229k/228962/128649707/228962_139_Hillfoot_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Garage for sale,https://www.rightmove.co.uk/properties/115443491#/?channel=COM_BUY,"Vehicle Repairs & MOT, Aintree Racecourse Retail & Bus Pk, Mersyside","MOTOR VEHICLE REPAIRS AND MOT Very Busy Trading Position Adjusted Net Profits in Excess of £150,000
SUPERBLY EQUIPPED GARAGE – VIEWING IS ESSENTIAL
Annual Turnover £500,000
REF 584875. EPC Band D.
Business £249,950
Liverpool",249950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/75830959/153122_584875_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Office for sale,https://www.rightmove.co.uk/properties/115443491#/?channel=COM_BUY,"Eden Square, Hatton Garden, Liverpool, Merseyside, L3","Self-contained units FOR SALE in Eden Square.Suitable for retail, offices, restaurant, surgery or other commercial use. The units are situated in Eden Square, a secure, managed environment in the heart of Liverpool City Centre.",238000.0,5917,,"Worthington Owen Limited, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/193k/192293/72973796/192293_EdenSale_IMG_00_0000_max_476x317.jpg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
