title,link,address,description,price,price_weekly,date,seller,image,bed,type,lat_lon,lat,lon,sq_ft,nres
2 bedroom apartment,https://www.rightmove.co.uk/properties/128424809#/?channel=STU_LET,"Queen Street, Manchester, Greater Manchester, M3","AVAILABLE NOW! Stunning two bedroom apartment in the prestigious Fifty5ive, Salboys newest development! Built to a very high spec with its own cinema room, Yoga/ dance studio and communal work space with free Wi-Fi and business suite.",1650.0,381.0,26/10/2022,"LOCAL Manchester, Fifty5ive",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/251k/250421/128424530/250421_51155_IMG_02_0000_max_476x317.jpeg,2,apartment,"('53.4795792', '-2.2474675')",53.4795792,-2.2474675,,965
5 bedroom apartment,https://www.rightmove.co.uk/properties/128425553#/?channel=STU_LET,"Egerton Road, Fallowfield","Superb five-bedroom apartment, available for NEXT ACADEMIC YEAR, 1st July 2023, Egerton Road, Fallowfield, Manchester, M14 6YB. This five-bedroom flat features modern décor with spacious rooms. £105 per person per week Bills can be included",2275.0,525.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128424392/104428_104428-10548_IMG_00_0000_max_476x317.jpeg,5,apartment,"('53.438353', '-2.2162655')",53.438353,-2.2162655,,965
7 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128425553#/?channel=STU_LET,"Egerton Road, Manchester M14 6YQ","*** ZERO FEES *** Modern 7 bedroom house, available for the NEXT ACADEMIC YEAR, 1st July 2022, Egerton Road, Fallowfield, Manchester, M14 6XA. Rent: £115 per person per week Deposit: £575 per tenant",3488.0,805.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128424032/104428_104428-11290_IMG_00_0000_max_476x317.jpeg,7,house,"('53.438353', '-2.2162655')",53.438353,-2.2162655,,965
7 bedroom house,https://www.rightmove.co.uk/properties/128424734#/?channel=STU_LET,"Lausanne Road, Manchester, Greater Manchester, M20","STUDENT PROPERTY - AVAILABLE 1ST JULY 2023! CENTRAL WITHINGTON - 7 DOUBLE BEDROOMS! INTERNET, WATER & TV LICENCE INCLUDED! All bars, pubs, shops and restaurants in Withington just around the corner! Great for supermarkets - 2 minutes walk to a local Sainsburys and 10 minute walk to big Sainsburys i",537.0,124.0,26/10/2022,"Crossway Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/229k/228773/74318853/228773_8LR_IMG_00_0000_max_476x317.jpg,7,house,"('53.4367187', '-2.2288559')",53.4367187,-2.2288559,,965
4 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128424734#/?channel=STU_LET,"Beverly Road, Manchester, M14 6TG",**2023- 2024** Superb 4 bedroom house Available July 2023 All-inclusive bills package can be included £105 per person per week,1820.0,420.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128423102/104428_104428-10610_IMG_00_0000_max_476x317.jpeg,4,house,"('53.436577', '-2.2106159')",53.436577,-2.2106159,,965
6 bedroom house,https://www.rightmove.co.uk/properties/128424590#/?channel=STU_LET,"Lausanne Road, Manchester, Greater Manchester, M20","STUDENT PROPERTY - AVAILBLE 1ST JULY 2022! CENTRAL WITHINGTON - 6 DOUBLE BEDROOMS! INTERNET, WATER & TV LICENCE INCLUDED! All bars, pubs, shops and restaurants in Withington just around the corner! Great for supermarkets - 2 minutes walk to a local Sainsburys and 10 minute walk to big Sainsburys in",572.0,132.0,26/10/2022,"Crossway Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/229k/228773/74321385/228773_3LR_IMG_05_0001_max_476x317.jpeg,6,house,"('53.4367187', '-2.2288559')",53.4367187,-2.2288559,,965
7 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128424590#/?channel=STU_LET,"Egerton Road, Fallowfield","Modern 7 bedroom house, available for the NEXT ACADEMIC YEAR 2023, 1st September, Egerton Road, Fallowfield, Manchester, M14 6XA This seven-bedroom house is well-presented and features modern décor with spacious rooms. It has been especially developed with attention to the specific needs of ...",3428.0,791.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128422811/104428_104428-10607_IMG_00_0000_max_476x317.jpeg,7,house,"('53.438353', '-2.2162655')",53.438353,-2.2162655,,965
7 bedroom property,https://www.rightmove.co.uk/properties/128424530#/?channel=STU_LET,"Clifton Avenue, Fallowfield",One of the most desired properties among students! Available from 1st July 2023 Rent: £115 per person per week Deposit; £575,3488.0,805.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128422565/104428_104428-10718_IMG_00_0000_max_476x317.jpeg,7,property,"('53.4394536', '-2.2180931')",53.4394536,-2.2180931,,965
7 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128424530#/?channel=STU_LET,Derby Road Fallowfield,"Superb seven-bedroom House available for the NEXT ACADEMIC YEAR 2023, Derby Road, Fallowfield, Manchester, M14 6US This seven-bedroom house features spacious rooms that have been designed to meet the specific needs of students Rent: £110 per rent Deposit: £550 per deposit",3337.0,770.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128422367/104428_104428-10650_IMG_00_0000_max_476x317.jpeg,7,house,"('53.4366414', '-2.2195959')",53.4366414,-2.2195959,,965
10 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128424392#/?channel=STU_LET,"Old Lansdowne Road, Manchester, Greater Manchester, M20","STUDENT PROPERTY - AVAILBLE 1ST JULY 2023! 10 HUGE stunning double bedrooms. TWO BRAND NEW kitchens and bathroom. INTERNET, WATER & TV LICENCE INCLUDED! Multiple bathrooms + toilets, plus jacuzzi tub! EXCELLENT bus and tram links to Uni and City Centre. The heart of West Didsbury.",607.0,140.0,26/10/2022,"Crossway Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/229k/228773/98537834/228773_7OLR_IMG_19_0000_max_476x317.jpeg,10,house,"('53.4238057', '-2.2414516')",53.4238057,-2.2414516,,965
7 bedroom property,https://www.rightmove.co.uk/properties/128424392#/?channel=STU_LET,Booth Ave Fallowfield,**2023-2024- NEWLY REFURBISHED PROPERTY IS NOW AVAILABLE! THE PROPERTY CONSISTS OF SEVEN SPACIOUS DOUBLE BEDROOMS. RENT: £105 PER WEEK PER PERSON Deposit: £525 Bills package can be included ONE WEEK'S RENT TO RESERVE THE PROPERTY,3488.0,805.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128421821/104428_104428-10727_IMG_00_0000_max_476x317.jpeg,7,property,"('53.4361334', '-2.2163934')",53.4361334,-2.2163934,,965
