title,link,address,description,price,sq_ft,date,seller,image,bed,type,lat_lon,lat,lon,nres
Residential development for sale,https://www.rightmove.co.uk/properties/123651614#/?channel=COM_BUY,"457 - 463 Holloway Road, London","Of interest to Investors and Developers. Four vacant 4 storey, plus basement terraced buildings. Further development potential (subject to requisite consents).",5950000.0,15772,,"Savills, Savills, Auctions",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/239k/238697/127987991/238697_F0F5A06A-30C1-4367-83A6-4CFAE1806BA2_IMG_07_0001_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Land for sale,https://www.rightmove.co.uk/properties/123651614#/?channel=COM_BUY,"Chingford Road, London, E4","Freehold site; Planning consent for 30 apartments: 14x1 bedroom; 11x2 bedroom; 5x3 bedroom; 6 apartments for affordable housing; Concrete frame & floors already built;Highams Park Station 1 mile; Crooked Billet Roundabout on North Circular (A406) 5-minute drive; Site area 1512m² (16,269 sq ft)",5900000.0,,,"Andrew Pennell, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/190k/189029/127693121/189029_Rowden_IMG_00_0000_max_476x317.png,nan,sale,"('51.6318903', '0.005717217381974249')",51.6318903,0.005717217381974249,830
Commercial property for sale,https://www.rightmove.co.uk/properties/122410658#/?channel=COM_BUY,"St. Albans Lane, London, NW11","RARELY AVAILABLE OPPORTUNITY IN A SOUGHT-AFTER, NORTH-WEST LONDON LOCATION",5800000.0,20648,,"ESTATE OFFICE INVESTMENTS LIMITED, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/229k/228224/124972712/228224_BradleyHouseandStAlbansHouse_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
18 bedroom hotel for sale,https://www.rightmove.co.uk/properties/122410658#/?channel=COM_BUY,"Sussex Gardens, London, W2",A freehold 18 bedrooms hotel in close proximity to Paddington underground / railway station.,5700000.0,,,"Knight Frank, Hotels",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/216k/215114/122573984/215114_HTL190161_IMG_00_0000_max_476x317.jpeg,18,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Office for sale,https://www.rightmove.co.uk/properties/83763113#/?channel=COM_BUY,"5-8 & 9-17 St Albans Place, Islington, London, N1 0NX",Freehold Office Building For Sale,5500000.0,11450,,"Anton Page LLP, Commercial",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/92k/91954/128715419/91954_129128-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
6 bedroom pub for sale,https://www.rightmove.co.uk/properties/83763113#/?channel=COM_BUY,"Allitsen Road, London, NW8","SUBSTANTIAL FREEHOLD GASTROPUB WITH HOTEL ROOMS. Located close to Lord's, London Zoo and Regent's Park. Substantial Victoria style pub (4,611 sq ft GIA). Open plan bar/restaurant (40-50). Six superbly appointed hotel rooms. Pavement seating for 24. Growing profitable business with scope to increase.",5500000.0,5000,,"Sidney Phillips Limited, South East",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/206k/205031/128678177/205031_93424_IMG_00_0000_max_476x317.jpeg,6,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Office for sale,https://www.rightmove.co.uk/properties/125376320#/?channel=COM_BUY,"9 Bedford Row & 9 Jockey's Fields, London WC1R 4BU","Holborn is a historic and vibrant part of the West End which boarders the City and is known for lively bars and restaurants, the area traditionally has links to the legal profession and is also populated with high end private residences. The premises are situated on the easte...",5450000.0,9875,,"KNIGHT COMMERCIAL LONDON LIMITED, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/230k/229580/125103182/229580_102161_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Shop for sale,https://www.rightmove.co.uk/properties/127318718#/?channel=COM_BUY,"High Road, London, NW10","£ Willesden Hihg Road, London,NW10 2PJLicensed Sauna & MassageCleopatra's Health & Beauty Ltd.Busses and Lease for sale.Wish the equipment.",130000.0,753,,"Cleopatras Health & Beauty Ltd., Essex",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/253k/252680/127318718/252680_140willesdenhighroad_IMG_02_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Office for sale,https://www.rightmove.co.uk/properties/127318718#/?channel=COM_BUY,"24 Wenlock Road, Hoxton, N1 7TA",Prime Virtual Freehold Investment Opportunity,5250000.0,8535,,"Compton, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/236k/235154/122559506/235154_102163-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Mixed use for sale,https://www.rightmove.co.uk/properties/122559506#/?channel=COM_BUY,"Hexagon, 43 parker street, London WC2B 5PS",Owner Occupier Opportunity. ,5000000.0,,,"BNP Paribas Real Estate Advisory & Property Management UK Limited, West End Agency",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/202k/201602/79316517/201602_50091_IMG_03_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
14 bedroom mixed use for sale,https://www.rightmove.co.uk/properties/122559506#/?channel=COM_BUY,"762-770 Romford Road, London, E12","Comprises 4 x Ground Floor Shops, 1 x Ground Floor Shop with Large Warehouse and Open Yard at Rear trading as MOT Autocentre and 4 x Flats at First/Second Floors. ",,8000,,"Blue Alpine, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/231k/230087/124990679/230087_romfordroad_IMG_00_0000_max_476x317.jpeg,14,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Office for sale,https://www.rightmove.co.uk/properties/79316517#/?channel=COM_BUY,"1 Hurlingham Business Park, Sulivan Road, London, SW6 3DU","The property is prominently situated at the end of the row of units (Nos:5-1). The unit is the largest on the estate, with the advantage of frontage onto Sulivan Road as well as backing onto the Sulivan Enterprise Centre.
The property is of steel framed construction on two floors with cavity bri...",5000000.0,11000,,"Eddisons Commercial Limited, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/237k/236933/107709176/236933_3004966FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
